OPEID,INSTNM,CITY,STABBR,ZIP,SCH_DEG,PREDDEG,HIGHDEG,ST_FIPS,REGION,HBCU,PBI,MENONLY,WOMENONLY,ADM_RATE,ADM_RATE_ALL,UGDS_MEN,UGDS_WOMEN,COMP_ORIG_YR8_RT,OMAWDP8_ALL_POOLED_SUPP,OMAWDP8_PELL_ALL_POOLED_SUPP,C150_4_POOLED_SUPP,C150_L4_POOLED_SUPP,C150_4_PELL_POOLED_SUPP,C150_L4_PELL_POOLED_SUPP,COSTT4_A
00113100,California Institute of Technology,Pasadena,CA,91125,3,3,4,6,8,0,0,0,0,0.0269,0.0269457476242,0.5468,0.4532,PS,0.9365,0.9655,0.9348,NA,0.8929,NA,79947
00113300,California Lutheran University,Thousand Oaks,CA,91360-2787,3,3,4,6,8,0,0,0,0,0.8718,0.87184466019417,0.4618,0.5382,0.670886075949,0.7257,0.6966,0.7348,NA,0.731,NA,60992
00114300,California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,93407,3,3,4,6,8,0,0,0,0,0.3043,0.30430122162861,0.5122,0.4878,0.739281575898,0.8509,0.8206,0.8543,NA,0.809,NA,29680
00799300,California State University-Bakersfield,Bakersfield,CA,93311-1099,3,3,4,6,8,0,0,0,0,0.8655,0.86547636258493,0.339,0.661,0.403427512737,0.6028,0.5905,0.4856,NA,0.4661,NA,18410
00115700,California State University-Stanislaus,Turlock,CA,95382-0299,3,3,4,6,8,0,0,0,0,0.9661,0.96610169491525,0.3349,0.6651,0.589885057471,0.7134,0.7093,0.5639,NA,0.5478,NA,16968
00114200,California State University-San Bernardino,San Bernardino,CA,92407-2393,3,3,4,6,8,0,0,0,0,0.9108,0.91084446164763,0.381,0.619,0.652434456929,0.7142,0.7062,0.5574,NA,0.5432,NA,18750
00114400,California State Polytechnic University-Pomona,Pomona,CA,91768,3,3,4,6,8,0,0,0,0,0.5538,0.55378063937733,0.5453,0.4547,0.688463451019,0.7776,0.7689,0.6784,NA,0.6453,NA,21655
00114600,California State University-Chico,Chico,CA,95929-0150,3,3,4,6,8,0,0,0,0,0.95,0.95003968809823,0.4581,0.5419,0.672321709079,0.7413,0.7079,0.6477,NA,0.575,NA,24766
00114100,California State University-Dominguez Hills,Carson,CA,90747-0005,3,3,4,6,8,0,0,0,0,0.8913,0.89131228802504,0.3895,0.6105,0.550967741935,0.6726,0.663,0.4951,NA,0.4913,NA,14958
00114700,California State University-Fresno,Fresno,CA,93740,3,3,4,6,8,0,0,0,0,0.9543,0.95428817853485,0.4062,0.5938,0.611717531744,0.7016,0.6783,0.5641,NA,0.5371,NA,17508
00113700,California State University-Fullerton,Fullerton,CA,92832-3599,3,3,4,6,8,0,0,0,0,0.6672,0.6672478870928,0.4217,0.5783,0.725426857407,0.786,0.7768,0.7039,NA,0.6721,NA,17337
00113800,California State University-East Bay,Hayward,CA,94542,3,3,4,6,8,0,0,0,0,0.962,0.96204156969745,0.405,0.595,0.513051885272,0.6935,0.6727,0.4704,NA,0.4431,NA,20693
00113900,California State University-Long Beach,Long Beach,CA,90840-0115,3,3,4,6,8,0,0,0,0,0.3995,0.39951551165716,0.4185,0.5815,0.748752079867,0.8248,0.8191,0.741,NA,0.7238,NA,18983
00114000,California State University-Los Angeles,Los Angeles,CA,90032-8506,3,3,4,6,8,0,0,0,0,0.8694,0.86941276996965,0.4185,0.5815,0.581880826915,0.7006,0.6987,0.5166,NA,0.5113,NA,17010
00115300,California State University-Northridge,Northridge,CA,91330,3,3,4,6,8,0,0,0,0,0.9123,0.91226651261313,0.4575,0.5425,0.618592424423,0.6979,0.6814,0.55,NA,0.5216,NA,19585
00115000,California State University-Sacramento,Sacramento,CA,95819-2694,3,3,4,6,8,0,0,0,0,0.9321,0.93206994777654,0.437,0.563,0.656305649992,0.6953,0.6747,0.5595,NA,0.538,NA,21396
00131200,University of California-Berkeley,Berkeley,CA,94720,3,3,4,6,8,0,0,0,0,0.1133,0.11327597906543,0.4445,0.5555,0.59412055336,0.941,0.9192,0.9346,NA,0.8871,NA,41130
00131300,University of California-Davis,Davis,CA,95616-8678,3,3,4,6,8,0,0,0,0,0.3734,0.37338385384233,0.4027,0.5973,0.812855183226,0.8881,0.8614,0.8663,NA,0.832,NA,36975
00131400,University of California-Irvine,Irvine,CA,92697,3,3,4,6,8,0,0,0,0,0.2115,0.21152603803978,0.4391,0.5609,0.471102971103,0.8693,0.8601,0.8523,NA,0.8344,NA,34731
00131500,University of California-Los Angeles,Los Angeles,CA,90095-1405,3,3,4,6,8,0,0,0,0,0.0857,0.08574709114091,0.3964,0.6036,0.810131553112,0.9281,0.9096,0.9232,NA,0.8862,NA,35689
00131600,University of California-Riverside,Riverside,CA,92521,3,3,4,6,8,0,0,0,0,0.6869,0.68692280964833,0.4832,0.5168,0.740659873848,0.8042,0.8024,0.7621,NA,0.7514,NA,34100
00131700,University of California-San Diego,La Jolla,CA,92093,3,3,4,6,8,0,0,0,0,0.2371,0.23707096961058,0.4764,0.5236,0.798243412798,0.8966,0.8791,0.8851,NA,0.8552,NA,35274
00132000,University of California-Santa Barbara,Santa Barbara,CA,93106,3,3,4,6,8,0,0,0,0,0.2585,0.25846209288706,0.4419,0.5581,0.652099400171,0.8588,0.8382,0.8553,NA,0.8265,NA,36607
00132100,University of California-Santa Cruz,Santa Cruz,CA,95064-1011,3,3,4,6,8,0,0,0,0,0.4692,0.46920135938827,0.5015,0.4985,0.727861135628,0.7977,0.7819,0.7746,NA,0.7762,NA,37707
00113200,California Institute of the Arts,Valencia,CA,91355-2397,3,3,4,6,8,0,0,0,0,0.2476,0.24764150943396,0.3899,0.6101,0.644808743169,0.6727,0.658,0.6757,NA,0.625,NA,75865
00113400,California State University Maritime Academy,Vallejo,CA,94590-8181,3,3,4,6,8,0,0,0,0,0.955,0.95502645502645,0.7983,0.2017,0.596774193548,0.6847,0.6522,0.6557,NA,0.6435,NA,27186
00697300,Canada College,Redwood City,CA,94061-1099,2,2,2,6,8,0,0,0,0,NA,NA,0.4022,0.5978,0.130985915493,0.2004,0.3123,NA,0.3537,NA,0.3196,11335
00890300,College of the Canyons,Santa Clarita,CA,91355-1899,2,2,2,6,8,0,0,0,0,NA,NA,0.5762,0.4238,0.140495867769,0.2783,0.4407,NA,0.4247,NA,0.4074,11066
00116100,Cerritos College,Norwalk,CA,90650-6298,2,1,2,6,8,0,0,0,0,NA,NA,0.4774,0.5226,0.091432961967,0.2948,0.3249,NA,0.3107,NA,0.2861,9184
01011100,Cerro Coso Community College,Ridgecrest,CA,93555-9571,2,2,2,6,8,0,0,0,0,NA,NA,0.4586,0.5414,0.021994134897,0.1277,0.1886,NA,0.2773,NA,0.2422,16120
00116200,Chabot College,Hayward,CA,94545,2,2,2,6,8,0,0,0,0,NA,NA,0.5062,0.4938,0.091036414566,0.2286,0.3174,NA,0.3555,NA,0.3715,13831
00116300,Chaffey College,Rancho Cucamonga,CA,91737-3002,2,2,2,6,8,0,0,0,0,NA,NA,0.3906,0.6094,PS,0.2787,0.2906,NA,0.2802,NA,0.2573,18878
00116400,Chapman University,Orange,CA,92866,3,3,4,6,8,0,0,0,0,0.7252,0.72520087655222,0.3977,0.6023,0.700729927007,0.8115,0.771,0.8182,NA,0.7688,NA,78549
01036500,Charles R Drew University of Medicine and Science,Los Angeles,CA,90059,2,2,4,6,8,0,0,0,0,0.8046,0.80455635491606,0.3445,0.6555,0.692307692308,0.7639,0.7674,NA,NA,NA,NA,38874
02070500,Concordia University-Irvine,Irvine,CA,92612-3203,3,3,4,6,8,0,0,0,0,0.6899,0.6898769574944,0.3992,0.6008,0.533834586466,0.6119,0.5488,0.6527,NA,0.6256,NA,54221
01203100,San Diego Christian College,Santee,CA,92071,3,3,4,6,8,0,0,0,0,NA,NA,0.4695,0.5305,0.354838709677,0.4307,0.4169,0.4228,NA,0.4464,NA,50518
00116600,Citrus College,Glendora,CA,91741-1899,2,1,2,6,8,0,0,0,0,NA,NA,0.4512,0.5488,0.115295926211,0.3622,0.3917,NA,0.4102,NA,0.4221,11309
00450200,City College of San Francisco,San Francisco,CA,94112-1898,1,1,2,6,8,0,0,0,0,NA,NA,0.4612,0.5388,0.093762823143,0.215,0.3069,NA,0.372,NA,0.4065,15224
00117000,Claremont McKenna College,Claremont,CA,91711-6400,3,3,4,6,8,0,0,0,0,0.1035,0.10352075669994,0.4902,0.5098,PS,0.9205,0.8925,0.9202,NA,0.9259,NA,78723
02063500,Coastline Community College,Fountain Valley,CA,92708-2597,2,2,2,6,8,0,0,0,0,NA,NA,0.5572,0.4428,0.128221649485,0.1597,0.2425,NA,0.2419,NA,0.2303,17546
00117700,University of Silicon Valley,San Jose,CA,95134,3,3,4,6,8,0,0,0,0,0.6466,0.64655172413793,0.7292,0.2708,0.352,0.4648,0.4,0.4387,NA,0.4356,NA,36955
00770700,Columbia College,Sonora,CA,95370,2,2,2,6,8,0,0,0,0,NA,NA,0.4309,0.5691,0.070726915521,0.2369,0.2754,NA,0.3317,NA,0.3218,16491
02110200,California College of ASU,Los Angeles,CA,90015,3,3,3,6,8,0,0,0,0,NA,NA,0.5808,0.4192,0.601265822785,0.5471,0.4774,0.4674,NA,0.3896,NA,38107
04281700,Compton College,Compton,CA,90221-5393,2,2,2,6,8,0,0,0,0,NA,NA,0.346,0.654,0.024258760108,0.1828,0.2431,NA,0.1272,NA,0.154,11125
00119000,Contra Costa College,San Pablo,CA,94806,2,2,2,6,8,0,0,0,0,NA,NA,0.3937,0.6063,0.022398843931,0.2687,0.3715,NA,0.2294,NA,0.2188,13242
00753600,Cosumnes River College,Sacramento,CA,95823-5799,2,2,2,6,8,0,0,0,0,NA,NA,0.4298,0.5702,0.063829787234,0.2037,0.2599,NA,0.3031,NA,0.2864,11048
00927200,Crafton Hills College,Yucaipa,CA,92339-1799,2,2,2,6,8,0,0,0,0,NA,NA,0.4596,0.5404,0.168,0.3543,0.432,NA,0.3247,NA,0.3641,20594
00119200,Cuesta College,San Luis Obispo,CA,93403-8106,2,2,2,6,8,0,0,0,0,NA,NA,0.4794,0.5206,0.129803586678,0.3139,0.3818,NA,0.4347,NA,0.389,17574
02111300,Cuyamaca College,El Cajon,CA,92019,2,2,2,6,8,0,0,0,0,NA,NA,0.4442,0.5558,0.074840764331,0.2678,0.4037,NA,0.3248,NA,0.3265,12960
00119300,Cypress College,Cypress,CA,90630-5897,2,1,3,6,8,0,0,0,0,NA,NA,0.4286,0.5714,0.1126307321,0.2923,0.3847,0.332,NA,0.3333,NA,13843
00448000,De Anza College,Cupertino,CA,95014,2,2,2,6,8,0,0,0,0,NA,NA,0.5126,0.4874,0.011709601874,0.4136,0.5439,NA,0.6782,NA,0.6817,12852
00118200,College of the Desert,Palm Desert,CA,92260,2,2,2,6,8,0,0,0,0,NA,NA,0.4198,0.5802,0.137388345385,0.3104,0.3516,NA,0.2839,NA,0.2949,18541
02298000,Design Institute of San Diego,San Diego,CA,92121,3,3,4,6,8,0,0,0,0,1,1,0.0889,0.9111,0.444444444444,0.4786,0.4615,0.5294,NA,PS,NA,36656
00119100,Diablo Valley College,Pleasant Hill,CA,94523,2,2,2,6,8,0,0,0,0,NA,NA,0.4955,0.5045,0.022582513028,0.3141,0.4284,NA,0.4656,NA,0.4032,12949
00119600,Dominican University of California,San Rafael,CA,94901-2298,3,3,4,6,8,0,0,0,0,0.9318,0.93184421534937,0.2774,0.7226,0.676240208877,0.713,0.7143,0.7817,NA,0.7222,NA,67130
02226000,East Los Angeles College,Monterey Park,CA,91754-6099,1,2,2,6,8,0,0,0,0,NA,NA,0.5048,0.4952,0.066230265691,0.2488,0.4393,NA,0.2972,NA,0.2807,19153
00119700,El Camino Community College District,Torrance,CA,90506,2,2,2,6,8,0,0,0,0,NA,NA,0.4665,0.5335,0.1,0.3048,0.3919,NA,0.3679,NA,0.3202,12067
01245200,Evergreen Valley College,San Jose,CA,95135-1598,2,2,2,6,8,0,0,0,0,NA,NA,0.4496,0.5504,0.108695652174,0.2626,0.3664,NA,0.3522,NA,0.3764,23471
01111200,FIDM-Fashion Institute of Design & Merchandising,Los Angeles,CA,90015-1421,2,2,4,6,8,0,0,0,0,0.4171,0.41712846347607,0.1781,0.8219,0.649824912456,0.7829,0.7276,0.7422,NA,0.6705,NA,54330
00859700,Feather River Community College District,Quincy,CA,95971-9124,2,2,3,6,8,0,0,0,0,NA,NA,0.5825,0.4175,0.186842105263,0.1882,0.3005,0.3708,NA,0.3602,NA,15677
00119900,Foothill College,Los Altos Hills,CA,94022,2,1,3,6,8,0,0,0,0,NA,NA,0.5357,0.4643,0.096774193548,0.2612,0.4377,0.5733,NA,0.5607,NA,15403
00130700,Fresno City College,Fresno,CA,93741,2,2,2,6,8,0,0,0,0,NA,NA,0.458,0.542,0.074312796209,0.2636,0.3038,NA,0.2396,NA,0.2208,11972
00125300,Fresno Pacific University,Fresno,CA,93702-4709,3,3,4,6,8,0,0,0,0,0.75,0.75,0.276,0.724,0.493714285714,0.6784,0.734,0.5787,NA,0.5405,NA,41576
00120100,Fullerton College,Fullerton,CA,92832-2095,2,2,2,6,8,0,0,0,0,NA,NA,0.4708,0.5292,PS,0.2796,0.3308,NA,0.3357,NA,0.3156,15591
00120200,Gavilan College,Gilroy,CA,95020,1,2,2,6,8,0,0,0,0,NA,NA,0.4817,0.5183,0.181447502548,0.2378,0.4459,NA,0.3175,NA,0.3395,13368
00120300,Glendale Community College,Glendale,CA,91208-2894,2,2,2,6,8,0,0,0,0,NA,NA,0.4549,0.5451,0.014418455623,0.2663,0.3507,NA,0.3482,NA,0.3615,14536
00120600,Golden West College,Huntington Beach,CA,92647-2710,1,2,2,6,8,0,0,0,0,NA,NA,0.4583,0.5417,0.186231244484,0.2971,0.4337,NA,0.4181,NA,0.4249,11422
00120800,Grossmont College,El Cajon,CA,92020-1799,2,2,2,6,8,0,0,0,0,NA,NA,0.4149,0.5851,0.094684970081,0.3024,0.378,NA,0.2898,NA,0.2836,11522
00120900,Hartnell College,Salinas,CA,93901,2,2,2,6,8,0,0,0,0,NA,NA,0.4699,0.5301,0.089696969697,0.1719,0.4061,NA,0.3352,NA,0.3461,11638
00117100,Harvey Mudd College,Claremont,CA,91711,3,3,3,6,8,0,0,0,0,0.1336,0.13355855855855,0.5055,0.4945,PS,0.9294,0.9245,0.9321,NA,0.9245,NA,82236
00118300,Holy Names University,Oakland,CA,94619-1699,3,3,4,6,8,0,0,0,0,1,1,0.3617,0.6383,0.482993197279,0.5201,0.4852,0.5607,NA,0.55,NA,55459
00114900,California State Polytechnic University-Humboldt,Arcata,CA,95521-8299,3,3,4,6,8,0,0,0,0,0.9818,0.98177542621987,0.4309,0.5691,0.55737704918,0.6477,0.6361,0.4657,NA,0.4389,NA,24202
00121200,Humphreys University-Stockton and Modesto Campuses,Stockton,CA,95207,3,3,4,6,8,0,0,0,0,NA,NA,0.1772,0.8228,0.253918495298,0.5214,0.4235,0.5682,NA,0.5593,NA,28850
00121400,Imperial Valley College,Imperial,CA,92251-0158,2,2,2,6,8,0,0,0,0,NA,NA,0.4419,0.5581,0.124352331606,0.4054,0.4686,NA,0.3676,NA,0.3576,11958
02520300,Interior Designers Institute,Newport Beach,CA,92660,2,2,3,6,8,0,0,0,0,NA,NA,0.0625,0.9375,0.555555555556,0.4975,0.54,PS,NA,PS,NA,35958
02539500,Irvine Valley College,Irvine,CA,92618-0301,1,2,2,6,8,0,0,0,0,NA,NA,0.5185,0.4815,0.196834817013,0.3251,0.5359,NA,0.5454,NA,0.5249,12297
00130800,Reedley College,Reedley,CA,93654,2,1,2,6,8,0,0,0,0,NA,NA,0.4656,0.5344,0.08729281768,0.3018,0.3914,NA,0.3494,NA,0.3394,11996
02270600,Life Pacific University,San Dimas,CA,91773-3298,3,3,4,6,8,0,0,0,0,0.9448,0.94482758620689,0.4608,0.5392,0.5,0.5319,0.5407,0.4933,NA,0.5333,NA,32241
00121600,University of La Verne,La Verne,CA,91750-4401,3,3,4,6,8,0,0,0,0,0.7351,0.73509397278029,0.3946,0.6054,0.515635395875,0.6196,0.6875,0.6669,NA,0.6399,NA,59394
02330500,Laguna College of Art and Design,Laguna Beach,CA,92651,3,3,4,6,8,0,0,0,0,0.8837,0.88365650969529,0.2565,0.7435,0.56862745098,0.5814,0.5354,0.6667,NA,0.5897,NA,54255
01290700,Lake Tahoe Community College,South Lake Tahoe,CA,96150,2,2,2,6,8,0,0,0,0,NA,NA,0.61240000000000006,0.3876,0.032967032967,0.1052,0.3418,NA,0.3585,NA,0.4884,16963
00126600,Laney College,Oakland,CA,94607,2,2,2,6,8,0,0,0,0,NA,NA,0.449,0.551,0.064356435644,0.1765,0.2635,NA,0.2545,NA,0.2744,20701
00121700,Lassen Community College,Susanville,CA,96130,2,2,2,6,8,0,0,0,0,NA,NA,0.7275,0.2725,0.077702702703,0.1199,0.2792,NA,0.2678,NA,0.2627,15362
04284300,Latin American Bible Institute,La Puente,CA,91746-3099,NA,2,3,6,8,0,0,0,0,1,1,0.4444,0.5556,NA,0.3707,NA,0.3585,NA,NA,NA,13845
00697500,Lincoln University,Oakland,CA,94612-2801,3,3,4,6,8,0,0,0,0,NA,NA,0.7345,0.2655,0.5625,0.787,0.8444,0.7551,NA,PS,NA,34141
00121500,La Sierra University,Riverside,CA,92505-8247,3,3,4,6,8,0,0,0,0,0.9185,0.91853035143769,0.4095,0.5905,0.331189710611,0.4074,0.4227,0.4884,NA,0.4608,NA,46981
00121900,Long Beach City College,Long Beach,CA,90808-1706,2,1,2,6,8,0,0,0,0,NA,NA,0.4346,0.5654,0.025072986433,0.2729,0.3145,NA,0.2192,NA,0.208,11632
00122400,Los Angeles Harbor College,Wilmington,CA,90744-2397,2,2,2,6,8,0,0,0,0,NA,NA,0.3894,0.6106,0.099290780142,0.2785,0.3828,NA,0.2879,NA,0.2934,19579
00122600,Los Angeles Pierce College,Woodland Hills,CA,91371-0002,2,2,2,6,8,0,0,0,0,NA,NA,0.4435,0.5565,0.107161803714,0.2974,0.4038,NA,0.37,NA,0.3985,19492
00704700,Los Angeles Southwest College,Los Angeles,CA,90047-4899,2,2,2,6,8,0,1,0,0,NA,NA,0.2975,0.7025,0.090318388564,0.2151,0.3117,NA,0.1871,NA,0.2335,14916
00122700,Los Angeles Trade Technical College,Los Angeles,CA,90015-4181,1,1,2,6,8,0,0,0,0,NA,NA,0.5722,0.4278,0.101416853095,0.2515,0.3754,NA,0.2174,NA,0.2518,18037
00122800,Los Angeles Valley College,Valley Glen,CA,91401-4096,1,2,2,6,8,0,0,0,0,NA,NA,0.4199,0.5801,0.077423167849,0.275,0.3937,NA,0.3215,NA,0.3394,17931
00122000,The Master's University and Seminary,Santa Clarita,CA,91321-1200,3,3,4,6,8,0,0,0,0,0.7818,0.7818396226415,0.5247,0.4753,0.544910179641,0.5955,0.6361,0.7239,NA,0.7527,NA,43642
00122300,Los Angeles City College,Los Angeles,CA,90029,1,2,2,6,8,0,0,0,0,NA,NA,0.4292,0.5708,0.061931818182,0.2259,0.3257,NA,0.2373,NA,0.2541,16948
01255000,Los Angeles Mission College,Sylmar,CA,91342-3200,2,2,2,6,8,0,0,0,0,NA,NA,0.3952,0.6048,0.082411504425,0.2588,0.3538,NA,0.2186,NA,0.2358,18877
01034000,Los Medanos College,Pittsburg,CA,94565,2,2,2,6,8,0,0,0,0,NA,NA,0.437,0.563,0.051907442151,0.3643,0.4237,NA,0.3705,NA,0.3609,12382
01164900,Loyola Marymount University,Los Angeles,CA,90045-2659,3,3,4,6,8,0,0,0,0,0.4131,0.41313666743489,0.4688,0.5312,0.755424063116,0.8227,0.8133,0.8013,NA,0.8087,NA,72553
00117800,College of Marin,Kentfield,CA,94904-2590,2,2,2,6,8,0,0,0,0,NA,NA,0.4304,0.5696,0.118118118118,0.2124,0.3076,NA,0.342,NA,0.3262,16507
01167200,Mendocino College,Ukiah,CA,95482,2,2,2,6,8,0,0,0,0,NA,NA,0.3357,0.6643,0.126344086022,0.2445,0.3609,NA,0.269,NA,0.2895,16539
00123600,Menlo College,Atherton,CA,94027-4301,3,3,3,6,8,0,0,0,0,0.6172,0.61721775394697,0.5649,0.4351,0.336787564767,0.6173,0.6866,0.5596,NA,0.6017,NA,63412
00123700,Merced College,Merced,CA,95348-2806,2,2,2,6,8,0,0,0,0,NA,NA,0.4012,0.5988,0.095572733661,0.3156,0.3749,NA,0.3172,NA,0.3132,12436
00126700,Merritt College,Oakland,CA,94619-3196,1,2,2,6,8,0,0,0,0,NA,NA,0.3491,0.6509,0.043438077634,0.1859,0.2616,NA,0.2032,NA,0.2111,21122
00123900,MiraCosta College,Oceanside,CA,92056-3899,1,1,3,6,8,0,0,0,0,NA,NA,0.417,0.583,0.219227313567,0.2741,0.3826,0.3926,NA,0.3479,NA,13016
02119100,Mission College,Santa Clara,CA,95054-1897,2,2,2,6,8,0,0,0,0,NA,NA,0.449,0.551,0.071577484364,0.2223,0.3664,NA,0.3705,NA,0.3566,13477
00124000,Modesto Junior College,Modesto,CA,95350-5800,2,2,3,6,8,0,0,0,0,NA,NA,0.3844,0.6156,0.08097721658,0.2643,0.2802,0.2366,NA,0.2061,NA,19523
00124200,Monterey Peninsula College,Monterey,CA,93940-4799,2,2,2,6,8,0,0,0,0,NA,NA,0.4449,0.5551,0.08,0.1688,0.3972,NA,0.2943,NA,0.2898,16367
00711500,Moorpark College,Moorpark,CA,93021-1695,2,2,2,6,8,0,0,0,0,NA,NA,0.4693,0.5307,0.147989276139,0.3371,0.4001,NA,0.4263,NA,0.4117,8302
00124500,Mt San Antonio College,Walnut,CA,91789-1399,2,2,2,6,8,0,0,0,0,NA,NA,0.4745,0.5255,0.146076936113,0.34,0.3685,NA,0.4031,NA,0.3867,11499
00124300,Mount Saint Mary's University,Los Angeles,CA,90049-1599,3,3,4,6,8,0,0,0,1,0.7576,0.75758835758835,0.0703,0.9297,0.645466847091,0.6797,0.6677,0.5928,NA,0.6067,NA,62383
00124600,Mt San Jacinto Community College District,San Jacinto,CA,92583-2399,2,2,2,6,8,0,0,0,0,NA,NA,0.3923,0.6077,0.04247681723,0.2498,0.2472,NA,0.314,NA,0.3108,12680
02161800,Musicians Institute,Hollywood,CA,90028,1,1,3,6,8,0,0,0,0,0.7845,0.78448275862068,0.7618,0.2382,PS,0.5521,0.4442,0.5076,NA,0.3719,NA,40574
00124700,Napa Valley College,Napa,CA,94558-6236,2,2,2,6,8,0,0,0,0,NA,NA,0.4056,0.5944,0.15170556553,0.2852,0.3576,NA,0.3309,NA,0.3387,20412
01146000,National University,San Diego,CA,92123,3,3,4,6,8,0,0,0,0,NA,NA,0.4779,0.5221,0.45170027084,0.3764,0.5318,0.4103,NA,0.2424,NA,36459
03043900,Newschool of Architecture and Design,San Diego,CA,92101,3,3,4,6,8,0,0,0,0,0.4495,0.44954128440366,0.5764,0.4236,0.606741573034,0.5663,0.6364,0.4889,NA,0.4839,NA,56958
00124900,Occidental College,Los Angeles,CA,90041-3392,3,3,3,6,8,0,0,0,0,0.394,0.393973037272,0.4109,0.5891,0.799373040752,0.8525,0.8745,0.8279,NA,0.8454,NA,77878
00448100,Ohlone College,Fremont,CA,94539-0390,2,2,2,6,8,0,0,0,0,NA,NA,0.5079,0.4921,0.011173184358,0.2652,0.486,NA,0.538,NA,0.5617,17992
00125000,Orange Coast College,Costa Mesa,CA,92626,1,1,2,6,8,0,0,0,0,NA,NA,0.5029,0.4971,0.11729482212,0.3217,0.4402,NA,0.4457,NA,0.4263,11863
00125100,Otis College of Art and Design,Los Angeles,CA,90045-3505,3,3,4,6,8,0,0,0,0,0.8329,0.83293326932309,0.3006,0.6994,0.634328358209,0.6958,0.696,0.6498,NA,0.7059,NA,68808
01284200,Oxnard College,Oxnard,CA,93033-6699,2,2,2,6,8,0,0,0,0,NA,NA,0.4555,0.5445,0.127250155183,0.2556,0.362,NA,0.3307,NA,0.333,8129
00125200,Hope International University,Fullerton,CA,92831-3199,3,3,4,6,8,0,0,0,0,0.3222,0.32222222222222,0.4339,0.5661,0.377192982456,0.4468,0.4384,0.4571,NA,0.4273,NA,49503
00125800,Pacific Union College,Angwin,CA,94508-9707,3,3,4,6,8,0,0,0,0,0.4846,0.48460410557184,0.3601,0.6399,0.49173553719,0.5332,0.498,0.4311,NA,0.38,NA,45219
00132900,University of the Pacific,Stockton,CA,95211-0197,3,3,4,6,8,0,0,0,0,0.9323,0.9322695637413,0.4599,0.5401,0.654292343387,0.7479,0.7354,0.7134,NA,0.6952,NA,64996
00125900,Palo Verde College,Blythe,CA,92225,1,2,2,6,8,0,0,0,0,NA,NA,0.8833,0.1167,0.068292682927,0.1119,0.3632,NA,0.3217,NA,0.3784,20851
00126000,Palomar College,San Marcos,CA,92069-1487,1,1,2,6,8,0,0,0,0,NA,NA,0.5327,0.4673,0.130403196513,0.2902,0.3891,NA,0.3003,NA,0.2616,13866
00126100,Pasadena City College,Pasadena,CA,91106-2003,2,2,2,6,8,0,0,0,0,NA,NA,0.4582,0.5418,0.116110680114,0.3199,0.4033,NA,0.4265,NA,0.4165,9773
01014900,Pepperdine University,Malibu,CA,90263,3,3,4,6,8,0,0,0,0,0.4871,0.48709227280655,0.4152,0.5848,0.790322580645,0.8601,0.872,0.8347,NA,0.8667,NA,80152
00117200,Pitzer College,Claremont,CA,91711-6101,3,3,3,6,8,0,0,0,0,0.184,0.184,0.4092,0.5908,0.83185840708,0.8579,0.8842,0.8692,NA,0.9155,NA,79558
02304300,Platt College-San Diego,San Diego,CA,92115-3919,2,3,3,6,8,0,0,0,0,NA,NA,0.6667,0.3333,0.78102189781,0.6901,0.6977,0.8462,NA,0.7692,NA,33745
00126200,Point Loma Nazarene University,San Diego,CA,92106-2899,3,3,4,6,8,0,0,0,0,0.8193,0.81930771673547,0.348,0.652,0.693181818182,0.7456,0.7033,0.7433,NA,0.7042,NA,54207
00117300,Pomona College,Claremont,CA,91711-4434,3,3,3,6,8,0,0,0,0,0.0702,0.07022313894618,0.4526,0.5474,0.893939393939,0.9479,0.9318,0.9382,NA,0.9368,NA,77810
00126800,Porterville College,Porterville,CA,93257,2,2,2,6,8,0,0,0,0,NA,NA,0.366,0.634,0.082319925164,0.2978,0.3331,NA,0.3099,NA,0.3094,13336
00128400,Santa Ana College,Santa Ana,CA,92706-3398,2,1,3,6,8,0,0,0,0,NA,NA,0.5878,0.4122,0.149135109864,0.1746,0.4066,0.2725,NA,0.3024,NA,10439
00132200,University of Redlands,Redlands,CA,92373-0999,3,3,4,6,8,0,0,0,0,0.8187,0.81869834710743,0.409,0.591,0.577304964539,0.7229,0.7702,0.6808,NA,0.6346,NA,70206
00118500,College of the Redwoods,Eureka,CA,95501-9300,2,2,2,6,8,0,0,0,0,NA,NA,0.4924,0.5076,0.097902097902,0.2328,0.2587,NA,0.2303,NA,0.236,12530
00126900,Rio Hondo College,Whittier,CA,90601-1616,2,2,3,6,8,0,0,0,0,NA,NA,0.5934,0.4066,0.065448113208,0.1992,0.3325,0.2444,NA,0.2366,NA,11678
00127000,Riverside City College,Riverside,CA,92506,2,2,2,6,8,0,0,0,0,NA,NA,0.4084,0.5916,0.107055298284,0.281,0.2964,NA,0.3309,NA,0.2965,11778
00123300,Sacramento City College,Sacramento,CA,95822-1386,2,2,2,6,8,0,0,0,0,NA,NA,0.399,0.601,0.060119320789,0.1915,0.2748,NA,0.2565,NA,0.2105,12894
00891800,Saddleback College,Mission Viejo,CA,92692-3635,1,2,2,6,8,0,0,0,0,NA,NA,0.445,0.555,0.162120432321,0.2942,0.4666,NA,0.4621,NA,0.4436,11746
00127300,San Diego City College,San Diego,CA,92101-4787,2,2,2,6,8,0,0,0,0,NA,NA,0.4494,0.5506,0.073825503356,0.2552,0.3477,NA,0.2335,NA,0.251,13829
